,appMatrName,edName,apptName,status
1356,公开募集基金变更注册-京管泰富优势企业混合型发起式证券投资基金,机构部,北京京管泰富基金管理有限责任公司,接收材料@20230516-->受理通知@20230519-->行政许可决定书@20230719-->
1357,公开募集基金募集申请注册-天弘永利兴宁债券型证券投资基金,机构部,天弘基金管理有限公司,接收材料@20230515-->受理通知@20230519-->
1358,公开募集基金募集申请注册-华夏中证港股通汽车产业主题交易型开放式指数证券投资基金,机构部,华夏基金管理有限公司,接收材料@20230512-->补正通知@20230518-->
1359,公开募集基金募集申请注册-东方低碳经济混合型证券投资基金,机构部,东方基金管理股份有限公司,接收材料@20230512-->补正通知@20230518-->接收补正材料@20230920-->受理通知@20230925-->
1360,公开募集基金募集申请注册-民生加银优享多资产一年封闭运作混合型基金中基金（FOF-LOF）,机构部,民生加银基金管理有限公司,接收材料@20230512-->受理通知@20230518-->
1361,公开募集基金募集申请注册-信澳颐景积极养老目标五年持有期混合型发起式基金中基金（FOF）,机构部,信达澳亚基金管理有限公司,接收材料@20230512-->受理通知@20230518-->行政许可决定书@20230911-->
1362,公开募集基金募集申请注册-国泰大类资产配置一年封闭运作混合型基金中基金（FOF-LOF）,机构部,国泰基金管理有限公司,接收材料@20230511-->受理通知@20230516-->
1363,公开募集基金募集申请注册-易方达优选配置一年封闭运作混合型基金中基金（FOF-LOF）,机构部,易方达基金管理有限公司,接收材料@20230511-->受理通知@20230516-->
1364,公开募集基金募集申请注册-富国价值发现混合型证券投资基金,机构部,富国基金管理有限公司,接收材料@20230511-->补正通知@20230516-->接收补正材料@20230607-->受理通知@20230612-->行政许可决定书@20230822-->
1365,公开募集基金募集申请注册-国新国证鑫和利率债债券型证券投资基金,机构部,国新国证基金管理有限公司,接收材料@20230511-->受理通知@20230516-->行政许可决定书@20230901-->
1366,公开募集基金募集申请注册-华夏中证全指可选消费交易型开放式指数证券投资基金,机构部,华夏基金管理有限公司,接收材料@20230510-->受理通知@20230516-->行政许可决定书@20230706-->
1367,公开募集基金募集申请注册-嘉实中证智选300ESG领先交易型开放式指数证券投资基金,机构部,嘉实基金管理有限公司,接收材料@20230510-->补正通知@20230516-->
1368,公开募集基金募集申请注册-鹏华精新添利债券型证券投资基金,机构部,鹏华基金管理有限公司,接收材料@20230510-->受理通知@20230516-->行政许可决定书@20230911-->
1369,公开募集基金募集申请注册-摩根纳斯达克100指数型发起式证券投资基金(QDII),机构部,摩根基金管理（中国）有限公司,接收材料@20230510-->受理通知@20230516-->行政许可决定书@20230804-->
1370,公开募集基金募集申请注册-景顺长城全球人工智能主题股票型证券投资基金（QDII-LOF）,机构部,景顺长城基金管理有限公司,接收材料@20230509-->
1371,证券公司申请增加业务种类核准（证券保荐，证券融资融券，股票期权做市交易，上市证券做市交易，通过子公司增加私募投资基金、另类投资、信息技术服务等业务，其他业务）,机构部,国开证券股份有限公司,接收材料@20230509-->补正通知@20230516-->补正材料交接@NA-->接收补正材料@20230717-->受理通知@20230717-->一次书面反馈@20230808-->
1372,公开募集基金募集申请注册-太平科创精选混合型发起式证券投资基金,机构部,太平基金管理有限公司,接收材料@20230509-->受理通知@20230511-->行政许可决定书@20230905-->
1373,公开募集基金募集申请注册-中银睿泽稳健3个月持有期混合型基金中基金（FOF）,机构部,中银基金管理有限公司,接收材料@20230509-->受理通知@20230511-->行政许可决定书@20230627-->
1374,期货公司变更控股股东、第一大股东或者公司的实际控制人许可,期货部,美尔雅期货有限公司,接收材料@20230509-->补正通知@20230516-->补正材料交接@NA-->接收补正材料@20230719-->受理通知@20230720-->行政许可决定书@20230823-->
1375,公开募集基金募集申请注册-万家中证中药指数型发起式证券投资基金,机构部,万家基金管理有限公司,接收材料@20230508-->
1376,公开募集基金募集申请注册-东海启明混合型发起式证券投资基金,机构部,东海基金管理有限责任公司,接收材料@20230508-->补正通知@20230511-->
1377,公开募集基金募集申请注册-汇添富中债优选投资级信用债指数发起式证券投资基金,机构部,汇添富基金管理股份有限公司,接收材料@20230508-->受理通知@20230511-->
1378,公开募集基金募集申请注册-金信民富债券型证券投资基金,机构部,金信基金管理有限公司,接收材料@20230508-->受理通知@20230511-->
1379,公开募集基金募集申请注册-中泰安汇39个月封闭式债券型证券投资基金,机构部,中泰证券（上海）资产管理有限公司,接收材料@20230508-->补正通知@20230511-->
1380,公开募集基金募集申请注册-南方智信混合型证券投资基金,机构部,南方基金管理股份有限公司,接收材料@20230506-->受理通知@20230511-->行政许可决定书@20230803-->
1381,上市公司向不特定对象发行可转换为股票的公司债券注册,发行部,山东赫达集团股份有限公司,接收材料@20230506-->
1382,公募基金管理公司设立境内子公司审批,机构部,易方达基金管理有限公司,接收材料@20230506-->补正通知@20230512-->补正材料交接@NA-->接收补正材料@20230705-->受理通知@20230705-->一次书面反馈@20230718-->
1383,公开募集基金募集申请注册-信澳科创创业智选混合型证券投资基金,机构部,信达澳亚基金管理有限公司,接收材料@20230505-->补正通知@20230510-->接收补正材料@20230601-->受理通知@20230619-->行政许可决定书@20230719-->
1384,公开募集基金募集申请注册-嘉实双季欣享6个月持有期债券型证券投资基金,机构部,嘉实基金管理有限公司,接收材料@20230505-->受理通知@20230510-->
1385,公开募集基金募集申请注册-南方中证全球半导体产业交易型开放式指数证券投资基金（QDII）,机构部,南方基金管理股份有限公司,接收材料@20230505-->补正通知@20230510-->
1386,公开募集基金募集申请注册-博时中证全球半导体产业交易型开放式指数证券投资基金（QDII）,机构部,博时基金管理有限公司,接收材料@20230505-->补正通知@20230510-->
1387,公开募集基金募集申请注册-嘉实标普半导体精选行业交易型开放式指数证券投资基金（QDII）,机构部,嘉实基金管理有限公司,接收材料@20230505-->补正通知@20230510-->接收补正材料@20230601-->
1388,公开募集基金变更注册-银河睿璟一年定期开放债券型发起式证券投资基金,机构部,银河基金管理有限公司,接收材料@20230505-->受理通知@20230510-->
1389,公开募集基金募集申请注册-平安先进制造主题股票型发起式证券投资基金,机构部,平安基金管理有限公司,接收材料@20230505-->补正通知@20230510-->接收补正材料@20230704-->受理通知@20230705-->行政许可决定书@20230822-->
1390,公开募集基金募集申请注册-富国中证全球半导体产业交易型开放式指数证券投资基金（QDII）,机构部,富国基金管理有限公司,接收材料@20230505-->补正通知@20230510-->
1391,公开募集基金募集申请注册-西部利得双季享6个月持有期债券型证券投资基金,机构部,西部利得基金管理有限公司,接收材料@20230505-->受理通知@20230510-->一次书面反馈@20230925-->
1392,上市公司发行股票（含可转换为股票的公司债券等证券）购买资产注册,上市部,中节能环保装备股份有限公司,接收材料@20230504-->
1393,公开募集基金募集申请注册-融通中债0-3年政策性金融债指数证券投资基金,机构部,融通基金管理有限公司,接收材料@20230505-->补正通知@20230510-->
1394,公开募集基金募集申请注册-广发添盈180天持有期债券型证券投资基金,机构部,广发基金管理有限公司,接收材料@20230428-->受理通知@20230510-->
1395,公开募集基金募集申请注册-交银施罗德智选进取三个月持有期混合型发起式基金中基金（FOF）,机构部,交银施罗德基金管理有限公司,接收材料@20230428-->补正通知@20230510-->接收补正材料@20230601-->受理通知@20230626-->行政许可决定书@20230809-->
1396,公开募集基金募集申请注册-易方达安汇120天持有期债券型证券投资基金,机构部,易方达基金管理有限公司,接收材料@20230428-->受理通知@20230510-->行政许可决定书@20230911-->
1397,股份公司向特定对象发行股票导致证券持有人累计超过200人或股东人数超过200人的非上市公众公司向特定对象发行股票注册,公众公司部,艾美疫苗股份有限公司,接收材料@20230428-->受理通知@20230509-->一次书面反馈@20230518-->书面回复交接@NA-->接收书面回复@20230731-->行政许可决定书@20230817-->
